Song Name,Singer Name,Youtube urls,Emotions
Photograph,Ed Sheeran,https://www.youtube.com/watch?v=nSDgHBxUbVQ,"Soul, Success, Pop, Courage, Believe, Disco, House, Curiosity, Love"
Hello,Adele,https://www.youtube.com/watch?v=YQHsXMglC9A,"Pop, Rock, Disco, Morning, Surprise, Astonishment"
Stitches,Shawn Mendes,https://www.youtube.com/watch?v=VbfpW0pbvaU,"Pop, Disco, Healing, Hope, Strength"
Talking Body,Tove Lo,https://www.youtube.com/watch?v=AzRyxGBGiAE,"Frustration, Pop, Lust, Indie pop, Indie, Elation, Desire"
Jealous,Nick Jonas,https://www.youtube.com/watch?v=yw04QD1LaB0,"Loneliness, Success, Pop, Disco, Fun, Jealousy, Faith, Obsession, Insecurity, Envy, Classical, Lust, Confusion, Resentment, Intensity, Discontent, Reassurance, Passion, Betrayal, Abandonment, Fear, Elation, Believe, Love, Helplessness, Guilt, Satisfaction, Restoration, Anger"
Time of Our Lives,"Pitbull,Ne-Yo,",https://www.youtube.com/watch?v=bTXJQ5ql5Fw,No specific emotions found.
Locked Away,"R. City,Adam Levine,",https://www.youtube.com/watch?v=6GUm5g8SG4o,"Success, Pop, Rock, Reggae, Love, Melody, Dancehall"
Somebody,"Natalie La Rose,Jeremih,",https://www.youtube.com/watch?v=8zqdo_Umd5c,No specific emotions found.
FourFiveSeconds,"Rihanna,Kanye West,Paul McCartney,",https://www.youtube.com/watch?v=kt0g4dWxEBo,"Hip-hop, Acoustic, Pop, Success, Rock, Folk, Melody, Heartbreak, Urban, Soul, Surprise, Confusion, Awe, Gospel, K-pop, Passion, Growth, Love, Believe, Country, Morning"
Centuries,Fall Out Boy,https://www.youtube.com/watch?v=LBr7kECsjcQ,"Celebration, Pop"
My Way,Fetty Wap,https://www.youtube.com/watch?v=YS-5oD2Y4Wk,"Melody, Nostalgia, Success, Pop, Wonder, Rock, Morning, Desire, Fun, Faith, Love, Country"
Take Your Time,Sam Hunt,https://www.youtube.com/watch?v=iXi6IHFHeIA,No specific emotions found.
Animals,Maroon 5,https://www.youtube.com/watch?v=gCYcHz2k5x0,"Soul, Escape, Experimental, Pop, Rock, Disco, Doubt, Fun, Identity, Growth, Elation, Classical, Longing"
I Don't Fuck with You,"Big Sean,E-40,",https://www.youtube.com/watch?v=cZaJYDPY-YQ,"Comfort, Love, Elation"
Bitch Better Have My Money,Rihanna,https://www.youtube.com/watch?v=ORmV7SSxYFg,"Soul, Confrontation, Anger, Acoustic, Hip-hop, Pop, Success, Soulful, House, Fun, Identity, Urban, Love, Confidence, Believe, Country"
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,https://www.youtube.com/watch?v=bWMw4vE3J8s,No specific emotions found.
Nasty Freestyle,T-Wayne,https://www.youtube.com/watch?v=hGKK8eGQQEk,"Success, Pop"
Love Yourself,Justin Bieber,https://www.youtube.com/watch?v=oyEuk8j8imI,"Soul, Pop punk, Pop, Acoustic, Morning, House, Awe, Folk, Fun, Fear, Jealousy, Love, Elation, Melody, Country"
Sorry,Justin Bieber,https://www.youtube.com/watch?v=fRh_vgS2dFE,No specific emotions found.
One Dance,"Drake,Wizkid,Kyla,",https://www.youtube.com/watch?v=iAbnEUA0wpA,"Funk, Success, Pop, House, Country, Fun, Fear, Connection, Love, Urban, Dancehall"
Work,"Rihanna,Drake,",https://www.youtube.com/watch?v=HL1UzIK-flA,No specific emotions found.
Stressed Out,Twenty One Pilots,https://www.youtube.com/watch?v=pXRviuL6vMY,"Anxiety, Nostalgic, Success, Pop, Journey, Rock, Disco, Innocence, Defeat, Insecurity, Melody, Urban, Lust, Identity, Nostalgia, Wonder, House, Yearning, Doubt, Love, Morning, Apathy, Acceptance, Desire, Longing"
Panda,Desiigner,https://www.youtube.com/watch?v=E5ONTXHS2mM,"Confrontation, Maturity, Zen, Success, Pop, Anger, Rock, Complexity, Morning, Duality, Fun, Identity, Growth, Elation, Believe, Country"
Hello,Adele,https://www.youtube.com/watch?v=YQHsXMglC9A,"Pop, Rock, Disco, Morning, Surprise, Astonishment"
Don't Let Me Down,"The Chainsmokers,Daya,",https://www.youtube.com/watch?v=Io0fBr1XBUA,No specific emotions found.
Can't Stop the Feeling!,Justin Timberlake,https://www.youtube.com/watch?v=ru0K8uYEZWw,"Joy, Soul, Funk, Zen, Pop, Rock, Disco, Jazz, Awe, Fun, Unity, Love, Country"
Closer,"The Chainsmokers,Halsey,",https://www.youtube.com/watch?v=agFMqNB9BYM,No specific emotions found.
Cheap Thrills,"Sia,Sean Paul,",https://www.youtube.com/watch?v=31crA53Dgu0,No specific emotions found.
7 Years,Lukas Graham,https://www.youtube.com/watch?v=LHCob76kigA,No specific emotions found.
Needed Me,Rihanna,https://www.youtube.com/watch?v=wfN4PVaOU5Q,"Joy, Celebration, Success, Pop, Hip-hop, Passion, Lust, Downtempo, Harmony, Country, Hope, Empowerment, Elation, Confidence, Love, Urban"
My House,Flo Rida,https://www.youtube.com/watch?v=uo35R9zQsAI,House
I Took a Pill in Ibiza,Mike Posner,https://www.youtube.com/watch?v=foE1mO2yM04,"Joy, Melody, Success, Pop, Acoustic, Disco, Tropical house, House, Morning, Jazz, Folk, Reflection, Blues, Sadness, Country"
Work from Home,"Fifth Harmony,Ty Dolla Sign,",https://www.youtube.com/watch?v=5GL9JoH4Sws,"Anxiety, Success, Pop, Freedom, Disco, Healing, Integration, Fun, Hope, Urban, Compromise, Identity, Intensity, Trust, Companionship, Frustration, Courage, House, Growth, Fear, Strength, Elation, Isolation, Connection, Believe, Country, Sacrifice, Conflict, Comfort, Unity, Satisfaction, Desire, Longing"
This Is What You Came For,"Calvin Harris,Rihanna,",https://www.youtube.com/watch?v=kOkQ4T5WO9E,"Joy, Soul, Pop, Acoustic, House, Joyful, Fun, Elation, Love, Dance-pop, Tropical house"
Cake by the Ocean,DNCE,https://www.youtube.com/watch?v=vWaRiD5ym74,"Funk, Zen, Pop, Rock, Disco, Fun, Love"
"Me, Myself & I","G-Eazy,Bebe Rexha,",https://www.youtube.com/watch?v=bSfpSOBD30U,No specific emotions found.
Ride,Twenty One Pilots,https://www.youtube.com/watch?v=Pw-0pbY9JeU,No specific emotions found.
Heathens,Twenty One Pilots,https://www.youtube.com/watch?v=UprcpdwuwCg,No specific emotions found.
Pillowtalk,Zayn,https://www.youtube.com/watch?v=C_3d6GntKbk,Love
Stitches,Shawn Mendes,https://www.youtube.com/watch?v=VbfpW0pbvaU,"Pop, Disco, Healing, Hope, Strength"
Hotline Bling,Drake,https://www.youtube.com/watch?v=uxpDa-c-4Mc,"Revenge, Wonder, Hip-hop, Pop, Reflection, Indie pop, Hope, Indie, Love, Melody"
Cold Water,"Major Lazer,Justin Bieber,MØ,",https://www.youtube.com/watch?v=a59gmGkq_pw,No specific emotions found.
Send My Love (To Your New Lover),Adele,https://www.youtube.com/watch?v=fk4BbF7B29w,"Success, Pop, Acoustic, Rock, Fun, Upbeat, Compassion, Ambition, Confusion, Conflicted, Bittersweet, Nostalgia, Frustration, Wonder, Passion, House, Joyful, Growth, Elation, Love, Forgiveness, Country, Joy, Revenge, Maturity, Conflict, Harmony, Melancholy, Unity, Indie"
Roses,"The Chainsmokers,Rozes,",https://www.youtube.com/watch?v=XHA-QM-q-3E,"Joy, Conflict, Zen, Pop, Lust, Disco, House, Fun, Growth, Devotion, Believe"
Treat You Better,Shawn Mendes,https://www.youtube.com/watch?v=lY2yjAdbvdQ,No specific emotions found.
Too Good,"Drake,Rihanna,",https://www.youtube.com/watch?v=1lbKUiZv1fI,"Victory, Success, Pop, Lust, Shame, Elation, Love, Dancehall"
Low Life,"Future,The Weeknd,",https://www.youtube.com/watch?v=K_9tX4eHztY,No specific emotions found.
What Do You Mean?,Justin Bieber,https://www.youtube.com/watch?v=DK_0jXPuIr0,"Success, Pop, Disco, Downtempo, Fun, Upbeat, Tropical house, Soul, Escape, Soulful, Wonder, Vulnerability, House, Blues, Elation, Connection, Believe, Love, Country, Playfulness, Anger"
The Hills,The Weeknd,https://www.youtube.com/watch?v=rZHLmOVQ6RA,No specific emotions found.
Just Like Fire,P!nk,https://www.youtube.com/watch?v=5Nrv5teMc9Y,"Inspiration, Success, Pop"
Broccoli,"DRAM,Lil Yachty,",https://www.youtube.com/watch?v=K44j-sb1SRY,"Bitterness, Lust, Growth"
Don't,Bryson Tiller,https://www.youtube.com/watch?v=ZLCG6DJTNBs,No specific emotions found.
Dangerous Woman,Ariana Grande,https://www.youtube.com/watch?v=9WbCfHutDSE,"Success, Pop, Acoustic, Rock, Disco, Folk, Fun, Melody, Tropical house, Soul, Funk, Lust, Identity, Empowerment, House, Doubt, Reggae, Deep house, Elation, Love, Country, Joy, Morning, Jazz, Satisfaction, Dance-pop, Anger"
Jumpman,"Drake,Future,",https://www.youtube.com/watch?v=eIaR1IsAGwY,No specific emotions found.
"I Hate U, I Love U","Gnash,Olivia O'Brien,",https://www.youtube.com/watch?v=BiQIc7fG9pA,"Love, Melody, Pop"
Here,Alessia Cara,https://www.youtube.com/watch?v=f_SNAwJdgyQ,No specific emotions found.
Same Old Love,Selena Gomez,https://www.youtube.com/watch?v=nYrwxr9JyH8,"Suspense, Escape, Believe, Pop, Success, Acoustic, Disco, Surprise, Jazz, Awe, Morning, Identity, Growth, Elation, Love, Inspiration, Anger, Connection"
Controlla,Drake,https://www.youtube.com/watch?v=PsW85VbSau0,"Pop, Dancehall"
Like I'm Gonna Lose You,"Meghan Trainor,John Legend,",https://www.youtube.com/watch?v=Dqut0vJhPIw,"Victory, Soul, Success, Pop, Acoustic, Harmony, Fear, Elation, Love, Country"
One Call Away,Charlie Puth,https://www.youtube.com/watch?v=BxuY9FET9Y4,No specific emotions found.
Let It Go,James Bay,https://www.youtube.com/watch?v=GsPq9mzFNGY,"Success, Pop, Freedom, Journey, Metalcore, Shame, Urban, Escape, Identity, Zen, Passion, Fear, Strength, Isolation, Believe, Love, Sadness, Inspiration, Unity, Liberation, Anger"
No,Meghan Trainor,https://www.youtube.com/watch?v=cMTAUr3Nm6I,No specific emotions found.
Never Forget You,"Zara Larsson,MNEK,",https://www.youtube.com/watch?v=GTyN-DB_v5M,No specific emotions found.
Let Me Love You,"DJ Snake,Justin Bieber,",https://www.youtube.com/watch?v=euCqAq6BRa4,Love
Don't Mind,Kent Jones,https://www.youtube.com/watch?v=EnRPI8vfF1Q,No specific emotions found.
H.O.L.Y.,Florida Georgia Line,https://www.youtube.com/watch?v=zXDAYlhdkyg,"Crossover, Wonder, Disco, Faith, Country"
We Don't Talk Anymore,"Charlie Puth,Selena Gomez,",https://www.youtube.com/watch?v=3AtDnEC4zak,No specific emotions found.
Shape of You,Ed Sheeran,https://www.youtube.com/watch?v=JGwWNGJdvx8,"Success, Pop, Acoustic, Rock, Disco, Fun, Defeat, Melody, Tropical house, Dancehall, Funk, Lust, Trust, Frustration, Wonder, House, Elation, Love, Country, Agony"
Despacito (Remix),"Luis Fonsi,Daddy Yankee,Justin Bieber,",https://www.youtube.com/watch?v=NStFsRzWu2Q,"Success, Pop, Acoustic, Folk, Hope, Reggaeton, Melody, Classical, Urban, Crossover, Courage, House, Reggae, Elation, Love, Believe, Country, Joy, Pleasure"
That's What I Like,Bruno Mars,https://www.youtube.com/watch?v=PMivT7MJ41M,No specific emotions found.
Humble,Kendrick Lamar,https://www.youtube.com/watch?v=tvTRZJ-4EyI,No specific emotions found.
Something Just Like This,"The Chainsmokers,Coldplay,",https://www.youtube.com/watch?v=FM7MFYoylVs,"Rock, Love, Country, Pop"
Bad and Boujee,"Migos,Lil Uzi Vert,",https://www.youtube.com/watch?v=S-sJp1FfG7Q,"Zen, Hip-hop, Pop, Love, Inspiration, Country"
Closer,"The Chainsmokers,Halsey,",https://www.youtube.com/watch?v=PT2_F-1esPk,No specific emotions found.
Body Like a Back Road,Sam Hunt,https://www.youtube.com/watch?v=Mdh2p03cRfw,"Crossover, Success, Pop, Elation, Country"
Believer,Imagine Dragons,https://www.youtube.com/watch?v=7wtfhZwyrcc,Believe
Congratulations,"Post Malone,Quavo,",https://www.youtube.com/watch?v=lXXFuh-AYWM,No specific emotions found.
Say You Won't Let Go,James Arthur,https://www.youtube.com/watch?v=0yW7w8F2TVA,"Success, Pop"
I'm the One,"DJ Khaled,Justin Bieber,Quavo,Chance the Rapper,Lil Wayne,",https://www.youtube.com/watch?v=weeI1G46q0o,No specific emotions found.
XO Tour Llif3,Lil Uzi Vert,https://www.youtube.com/watch?v=WrsFXgQk5UI,"Pop, Morning, Emo rap, Elation, Love, Heartbreak"
Mask Off,Future,https://www.youtube.com/watch?v=xvZqHgFz51I,"Joy, Identity"
Unforgettable,"French Montana,Swae Lee,",https://www.youtube.com/watch?v=CTFtOOh47oo,No specific emotions found.
24K Magic,Bruno Mars,https://www.youtube.com/watch?v=UqyT8IEBkvY,No specific emotions found.
Stay,"Zedd,Alessia Cara,",https://www.youtube.com/watch?v=h--P8HzYZ74,No specific emotions found.
Wild Thoughts,"DJ Khaled,Rihanna,Bryson Tiller,",https://www.youtube.com/watch?v=fyaI4-5849w,"Melody, Success, Pop, Acoustic, Rock, Believe, Hip-hop, House, Fun, Hope, Upbeat, Love, Dancehall"
Black Beatles,"Rae Sremmurd,Gucci Mane,",https://www.youtube.com/watch?v=bPmR-kdTO4U,"Soul, Zen, Hip-hop, Pop, Wonder, Rock, Success"
Starboy,"The Weeknd,Daft Punk,",https://www.youtube.com/watch?v=34Na4j8AVgA,No specific emotions found.
Location,Khalid,https://www.youtube.com/watch?v=by3yRdlQvzs,"Pop, Identity"
Attention,Charlie Puth,https://www.youtube.com/watch?v=nfs8NYg7yQM,"Anxiety, Soul, Experimental, Conflict, Rock, Disco, Integration, House, Happiness, Fun, Unity, Elation, Believe, Classical, Desire"
There's Nothing Holdin' Me Back,Shawn Mendes,https://www.youtube.com/watch?v=dT2owtxkU8k,"Funk, Pop, Passion, Rock, House, Country, Fun, Strength, Upbeat, Tropical house"
Bodak Yellow,Cardi B,https://www.youtube.com/watch?v=PEGccV-NOm8,"Latin trap, Soul, Melody, Believe, Pride, Pop, Hip-hop, Success, Anger, House, Panic, Love, Country, Dancehall"
Redbone,Childish Gambino,https://www.youtube.com/watch?v=Kp7eSUU9oy8,No specific emotions found.
I Don't Wanna Live Forever,"Zayn,Taylor Swift,",https://www.youtube.com/watch?v=7F37r50VUTQ,"Success, Pop, Anger, Acoustic, Surprise, Heavy metal, Fear, Elation, Love, Country"
It Ain't Me,"Kygo,Selena Gomez,",https://www.youtube.com/watch?v=u3VTKvdAuIY,"Trust, Nostalgia, Acoustic, Pop, Rock, House, Country, Folk, Growth, Strength, Regret, Elation, Love, Dance-pop, Tropical house"
iSpy,"Kyle,Lil Yachty,",https://www.youtube.com/watch?v=5XK4v2fgMPU,No specific emotions found.
Issues,Julia Michaels,https://www.youtube.com/watch?v=9Ke4480MicU,No specific emotions found.
Scars to Your Beautiful,Alessia Cara,https://www.youtube.com/watch?v=1tAvYhW1ZLI,"Love, Positivity, Pop, Longing"
1-800-273-8255,"Logic,Alessia Cara,Khalid,",https://www.youtube.com/watch?v=Kb24RrHIbFk,"House, Fun"
Slow Hands,Niall Horan,https://www.youtube.com/watch?v=nBmNcLBaPUE,No specific emotions found.
Love on the Brain,Rihanna,https://www.youtube.com/watch?v=zA-upjFaHvw,"Joy, Trust, Soul, Nostalgia, Pop punk, Believe, Pop, Success, Rock, Lust, Hip-hop, House, Soulful, Elation, Love, Inspiration, Urban"
I Feel It Coming,"The Weeknd,Daft Punk,",https://www.youtube.com/watch?v=qFLhGq0060w,"Funk, Zen, Success, Pop, Disco, Healing, Country, Fun, Hope, Elation, Love, Inspiration, Desire"
Bounce Back,Big Sean,https://www.youtube.com/watch?v=phr1pOFK1V8,No specific emotions found.
Strip That Down,"Liam Payne,Quavo,",https://www.youtube.com/watch?v=vSW2M-BB1NE,"Hip-hop, Pop, Freedom, Vocal style, Rock, Fun, Love, Anger"
Fake Love,Drake,https://www.youtube.com/watch?v=Nqwoh5OGfMo,Love
Don't Wanna Know,"Maroon 5,Kendrick Lamar,",https://www.youtube.com/watch?v=aBvz4GxFAIg,"Pop, Rock, House, Blues, Connection, Heartbreak"
Look What You Made Me Do,Taylor Swift,https://www.youtube.com/watch?v=3tmd-ClpJxA,"Success, Pop, Hip-hop, Fun, Melody, Lust, Surprise, Dance-pop, Trust, Hardcore, Betrayal, Elation, Believe, Country, Revenge, Conflict, Morning, Industrial, Acceptance"
Castle on the Hill,Ed Sheeran,https://www.youtube.com/watch?v=K0ibBPhiaG0,"Love, Melody, Country, Folk"
Bad Things,"Machine Gun Kelly,Camila Cabello,",https://www.youtube.com/watch?v=QpbQ4I3Eidg,No specific emotions found.
Paris,The Chainsmokers,https://www.youtube.com/watch?v=RhU9MZ98jxo,"Celtic, Success, Pop, Freedom, Pride, Disco, Rock, Fun, Hope, Faith, Defeat, Classical, Urban, Lust, Relief, Confrontation, Celebration, Zen, House, Growth, Believe, Country, Joy, Conflict, Morning, Harmony, Jazz, Unity, Industrial, Restoration, Anger"
Side to Side,"Ariana Grande,Nicki Minaj,",https://www.youtube.com/watch?v=AQ4MQ_uhBSs,"Anger, Pop, Acoustic, Country, Reggae, Love, Urban, Dancehall"
Rockabye,"Clean Bandit,Sean Paul,Anne-Marie,",https://www.youtube.com/watch?v=papuvlVeZg8,Rock
Feel It Still,Portugal. The Man,https://www.youtube.com/watch?v=pBkHHoOIIn8,"Success, Pop, Rock, Love, Melody"
Let Me Love You,"DJ Snake,Justin Bieber,",https://www.youtube.com/watch?v=INsbbnOD2_4,Love
Sorry Not Sorry,Demi Lovato,https://www.youtube.com/watch?v=-MsvER1dpjM,No specific emotions found.
Bank Account,21 Savage,https://www.youtube.com/watch?v=sV2t3tW_JTQ,"Trust, Elation, Country, Fun"
Can't Stop the Feeling!,Justin Timberlake,https://www.youtube.com/watch?v=lfaeMl1AZOc,"Joy, Soul, Funk, Zen, Pop, Rock, Disco, Jazz, Awe, Fun, Unity, Love, Country"
Mi Gente,"J Balvin,Willy William,Beyoncé,",https://www.youtube.com/watch?v=APHgDFRpCi0,No specific emotions found.
God's Plan,Drake,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,No specific emotions found.
Perfect,Ed Sheeran,https://www.youtube.com/watch?v=_NWs7ntMRBA,No specific emotions found.
Meant to Be,"Bebe Rexha,Florida Georgia Line,",https://www.youtube.com/watch?v=zDo0H8Fm7d0,No specific emotions found.
Havana,"Camila Cabello,Young Thug,",https://www.youtube.com/watch?v=BQ0mxQXmLsk,"Success, Pop, Rock, Disco, Fun, Hope, Defeat, Classical, Urban, Confusion, Zen, House, Growth, Strength, Elation, Believe, Inspiration, Country, Experimental, Unity, Industrial, Indie, Restoration"
Rockstar,"Post Malone,21 Savage,",https://www.youtube.com/watch?v=UceaB4D0jpo,Rock
Psycho,"Post Malone,Ty Dolla Sign,",https://www.youtube.com/watch?v=WXBHCQYxwr0,No specific emotions found.
I Like It,"Cardi B,Bad Bunny,J Balvin,",https://www.youtube.com/watch?v=xTlNMmZKwpA,No specific emotions found.
The Middle,"Zedd,Maren Morris,Grey,",https://www.youtube.com/watch?v=M3mJkSqZbX4,No specific emotions found.
In My Feelings,Drake,https://www.youtube.com/watch?v=suz7pWi1mOs,"Hope, Success, Pop"
Girls Like You,"Maroon 5,Cardi B,",https://www.youtube.com/watch?v=aJOTlE1K90k,"Success, Pop, Journey, Rock, Liberation, Doubt, Fun, Identity, Blues, Love"
Nice for What,Drake,https://www.youtube.com/watch?v=U9BwWKXjVaI,"Hip-hop, Pop, Surprise, Disco, Upbeat, Elation, Empowerment"
Lucid Dreams,Juice Wrld,https://www.youtube.com/watch?v=mzB1VGEGcSU,No specific emotions found.
Better Now,Post Malone,https://www.youtube.com/watch?v=UYwF-jdcVjY,"Melody, Inspiration, Country, Pop"
Finesse,"Bruno Mars,Cardi B,",https://www.youtube.com/watch?v=LsoLEjrDogU,"Joy, Trust, Success, Disco, Desperation, Hope"
Boo'd Up,Ella Mai,https://www.youtube.com/watch?v=6YNZlXfW6Ho,"Wonder, Love, Success, Pop"
New Rules,Dua Lipa,https://www.youtube.com/watch?v=tHtnxluMXMw,"Temptation, Success, Pop, Pride, Acoustic, Upbeat, Melody, Tropical house, Dancehall, Escape, Empowerment, Confidence, Trust, Nostalgia, Zen, Wonder, House, Strength, Connection, Love, Inspiration, Country, Joy, Morning, Unity, Dance-pop, Anger"
Sad!,XXXTentacion,https://www.youtube.com/watch?v=N8JfbLg2f5Q,"Melody, Pop, Acoustic, Fun, Regret, Upbeat, Defeat, Love, Country"
Never Be the Same,Camila Cabello,https://www.youtube.com/watch?v=Ph54wQG8ynk,No specific emotions found.
Love Lies,"Khalid,Normani,",https://www.youtube.com/watch?v=xYtsL9znopI,Love
No Tears Left to Cry,Ariana Grande,https://www.youtube.com/watch?v=ffxKSjUwKdU,"Success, Pop, Disco, Optimism, Hope, Melody, Positivity, Hopeful, Escape, Euphoria, Celebration, Courage, Vulnerability, Joyful, Doubt, Strength, Love, Sadness, Inspiration, Country, Joy, Grief, Comfort, Jazz, Dance-pop, Resilience, Anger"
Mine,Bazzi,https://www.youtube.com/watch?v=Gc71AmT_b2k,No specific emotions found.
Thunder,Imagine Dragons,https://www.youtube.com/watch?v=fKopy74weus,"Experimental, Fear, Acoustic"
Look Alive,"BlocBoy JB,Drake,",https://www.youtube.com/watch?v=NV-3s2wwC8c,No specific emotions found.
Delicate,Taylor Swift,https://www.youtube.com/watch?v=tCXGJQYZ9JA,No specific emotions found.
Yes Indeed,"Lil Baby,Drake,",https://www.youtube.com/watch?v=AbEHRrq7xwU,No specific emotions found.
Friends,"Marshmello,Anne-Marie,",https://www.youtube.com/watch?v=CY8E6N5Nzec,"Success, Pop, Disco, Fun, Hope, Jealousy, Upbeat, Insecurity, Urban, Surprise, Panic, Trust, Reassurance, Courage, House, Fear, Regret, Elation, Believe, Love, Country, Joy, Conflict, Comfort, Morning, Anger"
Bad at Love,Halsey,https://www.youtube.com/watch?v=xdYFuCp3m9k,"Success, Pop, Morning, Hope, Elation, Love, Country"
Taste,"Tyga,Offset,",https://www.youtube.com/watch?v=LjxulQ1bEWg,"Joy, Pop, Enjoyment, Disco, Doubt, Fun, Strength, Intensity, Connection, Bitterness, Believe, Anger"
Let You Down,NF,https://www.youtube.com/watch?v=fbHbTBP_u7U,No specific emotions found.
No Limit,"G-Eazy,ASAP Rocky,Cardi B,",https://www.youtube.com/watch?v=LJ41qWkOrb8,No specific emotions found.
Fefe,"6ix9ine,Nicki Minaj,Murda Beatz,",https://www.youtube.com/watch?v=V_MXGdSBbAI,No specific emotions found.
Tequila,Dan + Shay,https://www.youtube.com/watch?v=c4qgqNS_20s,"Pop, Disco, House, Confusion, Desire, Unity, Growth, Industrial, Strength, Believe, Country"
Feel It Still,Portugal. The Man,https://www.youtube.com/watch?v=pBkHHoOIIn8,"Success, Pop, Rock, Love, Melody"
MotorSport,"Migos,Nicki Minaj,Cardi B,",https://www.youtube.com/watch?v=9v_rtaye2yY,"Celebration, House, Country, Hip-hop"
I Like Me Better,Lauv,https://www.youtube.com/watch?v=a7fzkqLozwA,"Love, Success, Pop"
Youngblood,5 Seconds of Summer,https://www.youtube.com/watch?v=-RJSbO8UZVY,No specific emotions found.
Whatever It Takes,Imagine Dragons,https://www.youtube.com/watch?v=gOsM-DYAEhY,No specific emotions found.
Ric Flair Drip,"Offset,Metro Boomin,",https://www.youtube.com/watch?v=LPTlvQ1Zet0,"Hip-hop, Success, Pop, Surprise"
I Fall Apart,Post Malone,https://www.youtube.com/watch?v=gk0nB9vvYfU,No specific emotions found.
Pray for Me,"The Weeknd,Kendrick Lamar,",https://www.youtube.com/watch?v=K5xERXE7pxI,No specific emotions found.
Back to You,Selena Gomez,https://www.youtube.com/watch?v=VY1eFxgRR-k,No specific emotions found.
Sicko Mode,Travis Scott,https://www.youtube.com/watch?v=6ONRf7h3Mdk,"Joy, Hip-hop, Pop, Rock, House, Elation, Anger"
Walk It Talk It,"Migos,Drake,",https://www.youtube.com/watch?v=fGqdIPer-ms,"Soul, Pop"
Gucci Gang,Lil Pump,https://www.youtube.com/watch?v=4LfJnj66HVQ,"Joy, Melody, Inspiration"
Him & I,"G-Eazy,Halsey,",https://www.youtube.com/watch?v=SA7AIQw-7Ms,"Hopeful, Surprise, Morning, Hope, Connection, Love"
In My Blood,Shawn Mendes,https://www.youtube.com/watch?v=36tggrpRoTI,No specific emotions found.
All the Stars,"Kendrick Lamar,SZA,",https://www.youtube.com/watch?v=JQbjS0_ZfJ0,"Love, Compromise, Hip-hop"
Stir Fry,Migos,https://www.youtube.com/watch?v=HI-mXMr8glQ,"Zen, Success, Pop, Harmony, Urban, Country"
Too Good at Goodbyes,Sam Smith,https://www.youtube.com/watch?v=J_ub7Etch2U,"Soul, Success, Soulful, Gospel, Melancholia, Elation, Love, Country"
Love,"Kendrick Lamar,Zacari,",https://www.youtube.com/watch?v=xlbBndOY1kY,"Anxiety, Anger, Pop, Journey, Success, Disco, Detachment, Healing, Pride, Happiness, Fun, Hope, Disappointment, Excitement, Jealousy, Faith, Compassion, Envy, Mourning, Tenderness, Soul, Lust, Identity, Gospel, Devotion, Confidence, Loyalty, Admiration, Trust, Wonder, Passion, Vulnerability, Yearning, Reverence, Growth, Strength, Fear, Self-love, Elation, Connection, Love, Believe, Joy, Pleasure, Enjoyment, Complexity, Harmony, Reflection, Unity, Suspicion, Apathy, Empathy, Liberation, Acceptance, Resilience, Desire, Longing"
Old Town Road,"Lil Nas X,Billy Ray Cyrus,",https://www.youtube.com/watch?v=w2Ov5jzm3j8,"Experimental, Frustration, Success, Pop, Courage, Rock, Disco, Hip-hop, Believe, Surprise, Industrial, Blues, Love, Adventure, Country"
Sunflower,"Post Malone,Swae Lee,",https://www.youtube.com/watch?v=ApXoWvfEYVU,"Maturity, Crossover, Success, Anticipation, Pop, Rock, Resistance, Morning, Believe, Heavy metal, Fun, Unity, Growth, Industrial, Hope, Elation, Love, Restoration"
Without Me,Halsey,https://www.youtube.com/watch?v=ZAfAud_M_mg,No specific emotions found.
Bad Guy,Billie Eilish,https://www.youtube.com/watch?v=DyDfgMOUjCI,No specific emotions found.
Wow,Post Malone,https://www.youtube.com/watch?v=Te-Ktb4w8pE,No specific emotions found.
Happier,"Marshmello,Bastille,",https://www.youtube.com/watch?v=m7Bc3pLyij0,No specific emotions found.
7 Rings,Ariana Grande,https://www.youtube.com/watch?v=QYh6mYIJG2Y,"Joy, Soul, Hip-hop, Success, Pop, House, Country, Fun, Melody, Anger"
Talk,Khalid,https://www.youtube.com/watch?v=hE2Ira-Cwxo,No specific emotions found.
Sicko Mode,Travis Scott,https://www.youtube.com/watch?v=6ONRf7h3Mdk,"Joy, Hip-hop, Pop, Rock, House, Elation, Anger"
Sucker,Jonas Brothers,https://www.youtube.com/watch?v=CnAmeh0-E-U,No specific emotions found.
High Hopes,Panic! at the Disco,https://www.youtube.com/watch?v=IPXIgEAGe4U,Hope
"Thank U, Next",Ariana Grande,https://www.youtube.com/watch?v=gl1aHhXnN1k,"Success, Pop, Hip-hop, Rock, Disco, Acoustic, Healing, Desire, Urban, Dancehall, Soul, Lust, Empowerment, Confidence, Contradiction, Vulnerability, House, Reggae, Elation, Love, Country, Joy, Grief, Guilt, Liberation, Anger"
Truth Hurts,Lizzo,https://www.youtube.com/watch?v=P00HMxdsVZI,No specific emotions found.
Dancing with a Stranger,"Sam Smith,Normani,",https://www.youtube.com/watch?v=av5JD1dfj_c,"Soul, Loneliness, Frustration, Success, Pop, Melody, Disco, Heartbreak, Fun, Strength, Love, Anger"
Señorita,"Shawn Mendes,Camila Cabello,",https://www.youtube.com/watch?v=Pkh8UtuejGw,No specific emotions found.
